product_id;category
PR001077;esporte_lazer
PR001078;utilidades_domesticas
PR001079;bebes
PR001080;cama_mesa_banho
PR001081;construcao_ferramentas_construcao
PR001082;utilidades_domesticas
PR001083;brinquedos
PR001084;moveis_decoracao
PR001085;esporte_lazer
PR001086;moveis_escritorio
PR001087;moveis_sala
PR001088;moveis_decoracao
PR001089;cama_mesa_banho
PR001090;beleza_saude
PR001091;esporte_lazer
PR001092;construcao_ferramentas_jardim
PR001093;alimentos_bebidas
PR001094;moveis_decoracao
PR001095;perfumaria
PR001096;automotivo
PR001097;esporte_lazer
PR001098;esporte_lazer
PR001099;informatica_acessorios
PR001100;papelaria
PR001101;pet_shop
PR001102;cama_mesa_banho
PR001103;brinquedos
PR001104;cama_mesa_banho
PR001105;utilidades_domesticas
PR001106;papelaria
PR001107;casa_construcao
PR001108;cama_mesa_banho
PR001109;utilidades_domesticas
PR001110;informatica_acessorios
PR001111;beleza_saude
PR001112;cama_mesa_banho
PR001113;NA
PR001114;esporte_lazer
PR001115;livros_interesse_geral
PR001116;brinquedos
PR001117;utilidades_domesticas
PR001118;moveis_decoracao
PR001119;automotivo
PR001120;fashion_bolsas_e_acessorios
PR001121;brinquedos
PR001122;utilidades_domesticas
PR001123;cama_mesa_banho
PR001124;fashion_bolsas_e_acessorios
PR001125;eletrodomesticos
PR001126;telefonia
PR001127;automotivo
PR001128;telefonia
PR001129;fashion_roupa_masculina
PR001130;brinquedos
PR001131;telefonia
PR001132;esporte_lazer
PR001133;pet_shop
PR001134;relogios_presentes
PR001135;relogios_presentes
PR001136;moveis_decoracao
PR001137;cama_mesa_banho
PR001138;cama_mesa_banho
PR001139;automotivo
PR001140;beleza_saude
PR001141;esporte_lazer
PR001142;eletrodomesticos
PR001143;automotivo
PR001144;beleza_saude
PR001145;esporte_lazer
PR001146;cool_stuff
PR001147;telefonia
PR001148;esporte_lazer
PR001149;eletrodomesticos
PR001150;fashion_bolsas_e_acessorios
PR001151;utilidades_domesticas
PR001152;moveis_decoracao
PR001153;perfumaria
PR001154;cama_mesa_banho
PR001155;ferramentas_jardim
PR001156;telefonia
PR001157;relogios_presentes
PR001158;telefonia
PR001159;moveis_decoracao
PR001160;moveis_decoracao
PR001161;telefonia
PR001162;eletronicos
PR001163;cama_mesa_banho
PR001164;fashion_underwear_e_moda_praia
PR001165;construcao_ferramentas_construcao
PR001166;moveis_decoracao
PR001167;beleza_saude
PR001168;utilidades_domesticas
PR001169;fashion_esporte
PR001170;cool_stuff
PR001171;market_place
PR001172;instrumentos_musicais
PR001173;telefonia
PR001174;beleza_saude
PR001175;eletroportateis
PR001176;cool_stuff
PR001177;beleza_saude
PR001178;cama_mesa_banho
PR001179;eletronicos
PR001180;automotivo
PR001181;bebidas
PR001182;eletroportateis
PR001183;esporte_lazer
PR001184;cama_mesa_banho
PR001185;automotivo
PR001186;relogios_presentes
PR001187;brinquedos
PR001188;perfumaria
PR001189;brinquedos
PR001190;relogios_presentes
PR001191;perfumaria
PR001192;bebes
PR001193;NA
PR001194;perfumaria
PR001195;cama_mesa_banho
PR001196;fashion_calcados
PR001197;consoles_games
PR001198;perfumaria
PR001199;cama_mesa_banho
PR001200;informatica_acessorios
PR001201;artigos_de_festas
PR001202;beleza_saude
PR001203;cama_mesa_banho
PR001204;beleza_saude
PR001205;fashion_bolsas_e_acessorios
PR001206;papelaria
PR001207;fashion_bolsas_e_acessorios
PR001208;moveis_decoracao
PR001209;esporte_lazer
PR001210;relogios_presentes
PR001211;bebes
PR001212;eletroportateis
PR001213;malas_acessorios
PR001214;cama_mesa_banho
PR001215;telefonia
PR001216;esporte_lazer
PR001217;informatica_acessorios
PR001218;moveis_decoracao
PR001219;informatica_acessorios
PR001220;bebes
PR001221;papelaria
PR001222;cool_stuff
PR001223;beleza_saude
PR001224;utilidades_domesticas
PR001225;esporte_lazer
PR001226;automotivo
PR001227;beleza_saude
PR001228;NA
PR001229;construcao_ferramentas_jardim
PR001230;brinquedos
PR001231;construcao_ferramentas_jardim
PR001232;informatica_acessorios
PR001233;eletrodomesticos
PR001234;papelaria
PR001235;informatica_acessorios
PR001236;instrumentos_musicais
PR001237;telefonia
PR001238;perfumaria
PR001239;informatica_acessorios
PR001240;cool_stuff
PR001241;casa_construcao
PR001242;moveis_decoracao
PR001243;utilidades_domesticas
PR001244;utilidades_domesticas
PR001245;cama_mesa_banho
PR001246;moveis_decoracao
PR001247;relogios_presentes
PR001248;informatica_acessorios
PR001249;moveis_decoracao
PR001250;consoles_games
PR001251;relogios_presentes
PR001252;fashion_calcados
PR001253;sinalizacao_e_seguranca
PR001254;esporte_lazer
PR001255;bebidas
PR001256;moveis_escritorio
PR001257;moveis_decoracao
PR001258;NA
PR001259;esporte_lazer
PR001260;cama_mesa_banho
PR001261;beleza_saude
PR001262;papelaria
PR001263;fashion_bolsas_e_acessorios
PR001264;telefonia_fixa
PR001265;bebes
PR001266;automotivo
PR001267;artigos_de_natal
PR001268;esporte_lazer
PR001269;automotivo
PR001270;esporte_lazer
PR001271;cool_stuff
PR001272;cama_mesa_banho
PR001273;brinquedos
PR001274;beleza_saude
PR001275;papelaria
PR001276;cama_mesa_banho
PR001277;moveis_decoracao
PR001278;automotivo
PR001279;moveis_decoracao
PR001280;cama_mesa_banho
PR001281;esporte_lazer
PR001282;esporte_lazer
PR001283;utilidades_domesticas
PR001284;consoles_games
PR001285;audio
PR001286;NA
PR001287;NA
PR001288;papelaria
PR001289;utilidades_domesticas
PR001290;NA
PR001291;eletroportateis
PR001292;brinquedos
PR001293;beleza_saude
PR001294;informatica_acessorios
PR001295;bebes
PR001296;fashion_bolsas_e_acessorios
PR001297;informatica_acessorios
PR001298;automotivo
PR001299;utilidades_domesticas
PR001300;eletroportateis
PR001301;beleza_saude
PR001302;beleza_saude
PR001303;automotivo
PR001304;bebes
PR001305;brinquedos
PR001306;malas_acessorios
PR001307;cama_mesa_banho
PR001308;bebidas
PR001309;fashion_calcados
PR001310;moveis_decoracao
PR001311;eletrodomesticos
PR001312;moveis_decoracao
PR001313;papelaria
PR001314;bebes
PR001315;informatica_acessorios
PR001316;utilidades_domesticas
PR001317;esporte_lazer
PR001318;papelaria
PR001319;informatica_acessorios
PR001320;eletrodomesticos
PR001321;esporte_lazer
PR001322;livros_interesse_geral
PR001323;utilidades_domesticas
PR001324;beleza_saude
PR001325;fashion_calcados
PR001326;relogios_presentes
PR001327;utilidades_domesticas
PR001328;esporte_lazer
PR001329;relogios_presentes
PR001330;telefonia
PR001331;moveis_decoracao
PR001332;informatica_acessorios
PR001333;telefonia
PR001334;papelaria
PR001335;cool_stuff
PR001336;cool_stuff
PR001337;beleza_saude
PR001338;moveis_decoracao
PR001339;cool_stuff
PR001340;utilidades_domesticas
PR001341;cama_mesa_banho
PR001342;esporte_lazer
PR001343;beleza_saude
PR001344;esporte_lazer
PR001345;moveis_decoracao
PR001346;esporte_lazer
PR001347;pet_shop
PR001348;cool_stuff
PR001349;informatica_acessorios
PR001350;bebes
PR001351;cama_mesa_banho
PR001352;utilidades_domesticas
PR001353;pet_shop
PR001354;automotivo
PR001355;pet_shop
PR001356;automotivo
PR001357;livros_tecnicos
PR001358;consoles_games
PR001359;NA
PR001360;esporte_lazer
PR001361;esporte_lazer
PR001362;eletrodomesticos
PR001363;pet_shop
PR001364;cama_mesa_banho
PR001365;ferramentas_jardim
PR001366;pet_shop
PR001367;moveis_decoracao
PR001368;brinquedos
PR001369;automotivo
PR001370;cama_mesa_banho
PR001371;esporte_lazer
PR001372;moveis_decoracao
PR001373;esporte_lazer
PR001374;esporte_lazer
PR001375;utilidades_domesticas
PR001376;telefonia
PR001377;construcao_ferramentas_construcao
PR001378;brinquedos
PR001379;cama_mesa_banho
PR001380;moveis_decoracao
PR001381;moveis_decoracao
PR001382;eletronicos
PR001383;esporte_lazer
PR001384;ferramentas_jardim
PR001385;NA
PR001386;papelaria
PR001387;moveis_decoracao
PR001388;telefonia
PR001389;eletroportateis
PR001390;brinquedos
PR001391;beleza_saude
PR001392;beleza_saude
PR001393;bebes
PR001394;cama_mesa_banho
PR001395;relogios_presentes
PR001396;papelaria
PR001397;telefonia
PR001398;eletroportateis
PR001399;esporte_lazer
PR001400;bebes
PR001401;eletronicos
PR001402;automotivo
PR001403;esporte_lazer
PR001404;moveis_decoracao
PR001405;cama_mesa_banho
PR001406;NA
PR001407;informatica_acessorios
PR001408;telefonia
PR001409;cama_mesa_banho
PR001410;climatizacao
PR001411;brinquedos
PR001412;construcao_ferramentas_construcao
PR001413;agro_industria_e_comercio
PR001414;market_place
PR001415;esporte_lazer
PR001416;cama_mesa_banho
PR001417;pet_shop
PR001418;cama_mesa_banho
PR001419;moveis_escritorio
PR001420;brinquedos
PR001421;informatica_acessorios
PR001422;moveis_sala
PR001423;automotivo
PR001424;beleza_saude
PR001425;automotivo
PR001426;relogios_presentes
PR001427;perfumaria
PR001428;telefonia
PR001429;automotivo
PR001430;climatizacao
PR001431;telefonia
PR001432;cama_mesa_banho
PR001433;informatica_acessorios
PR001434;utilidades_domesticas
PR001435;relogios_presentes
PR001436;cama_mesa_banho
PR001437;relogios_presentes
PR001438;esporte_lazer
PR001439;informatica_acessorios
PR001440;moveis_decoracao
PR001441;cama_mesa_banho
PR001442;moveis_sala
PR001443;esporte_lazer
PR001444;utilidades_domesticas
PR001445;perfumaria
PR001446;utilidades_domesticas
PR001447;esporte_lazer
PR001448;utilidades_domesticas
PR001449;ferramentas_jardim
PR001450;cool_stuff
PR001451;utilidades_domesticas
PR001452;beleza_saude
PR001453;utilidades_domesticas
PR001454;NA
PR001455;utilidades_domesticas
PR001456;utilidades_domesticas
PR001457;beleza_saude
PR001458;ferramentas_jardim
PR001459;ferramentas_jardim
PR001460;cama_mesa_banho
PR001461;cama_mesa_banho
PR001462;bebes
PR001463;esporte_lazer
PR001464;esporte_lazer
PR001465;relogios_presentes
PR001466;brinquedos
PR001467;malas_acessorios
PR001468;cama_mesa_banho
PR001469;brinquedos
PR001470;construcao_ferramentas_construcao
PR001471;utilidades_domesticas
PR001472;moveis_decoracao
PR001473;papelaria
PR001474;papelaria
PR001475;beleza_saude
PR001476;beleza_saude
PR001477;papelaria
PR001478;perfumaria
PR001479;cama_mesa_banho
PR001480;brinquedos
PR001481;NA
PR001482;moveis_decoracao
PR001483;eletronicos
PR001484;esporte_lazer
PR001485;fashion_bolsas_e_acessorios
PR001486;cama_mesa_banho
PR001487;utilidades_domesticas
PR001488;esporte_lazer
PR001489;perfumaria
PR001490;fashion_roupa_infanto_juvenil
PR001491;automotivo
PR001492;fashion_bolsas_e_acessorios
PR001493;livros_tecnicos
PR001494;papelaria
PR001495;bebes
PR001496;brinquedos
PR001497;moveis_escritorio
PR001498;pcs
PR001499;esporte_lazer
PR001500;beleza_saude
PR001501;informatica_acessorios
PR001502;fashion_bolsas_e_acessorios
PR001503;cama_mesa_banho
PR001504;brinquedos
PR001505;beleza_saude
PR001506;automotivo
PR001507;casa_construcao
PR001508;cama_mesa_banho
PR001509;fashion_bolsas_e_acessorios
PR001510;utilidades_domesticas
PR001511;fashion_bolsas_e_acessorios
PR001512;moveis_decoracao
PR001513;papelaria
PR001514;eletronicos
PR001515;beleza_saude
PR001516;consoles_games
PR001517;esporte_lazer
PR001518;automotivo
PR001519;relogios_presentes
PR001520;beleza_saude
PR001521;consoles_games
PR001522;brinquedos
PR001523;perfumaria
PR001524;automotivo
PR001525;automotivo
PR001526;ferramentas_jardim
PR001527;telefonia
PR001528;moveis_decoracao
PR001529;telefonia
PR001530;fashion_bolsas_e_acessorios
PR001531;papelaria
PR001532;NA
PR001533;cama_mesa_banho
PR001534;cama_mesa_banho
PR001535;esporte_lazer
PR001536;NA
PR001537;eletrodomesticos
PR001538;fashion_bolsas_e_acessorios
PR001539;utilidades_domesticas
PR001540;brinquedos
PR001541;brinquedos
PR001542;esporte_lazer
PR001543;brinquedos
PR001544;cama_mesa_banho
PR001545;moveis_decoracao
PR001546;perfumaria
PR001547;eletrodomesticos
PR001548;relogios_presentes
PR001549;automotivo
PR001550;moveis_escritorio
PR001551;cama_mesa_banho
PR001552;construcao_ferramentas_construcao
PR001553;cama_mesa_banho
PR001554;utilidades_domesticas
PR001555;automotivo
PR001556;cool_stuff
PR001557;informatica_acessorios
PR001558;NA
PR001559;cama_mesa_banho
PR001560;cama_mesa_banho
PR001561;utilidades_domesticas
PR001562;beleza_saude
PR001563;papelaria
PR001564;esporte_lazer
PR001565;pet_shop
PR001566;papelaria
PR001567;informatica_acessorios
PR001568;cool_stuff
PR001569;esporte_lazer
PR001570;bebes
PR001571;utilidades_domesticas
PR001572;brinquedos
PR001573;esporte_lazer
PR001574;beleza_saude
PR001575;esporte_lazer
PR001576;market_place
PR001577;telefonia
PR001578;climatizacao
PR001579;moveis_decoracao
PR001580;relogios_presentes
PR001581;moveis_decoracao
PR001582;relogios_presentes
PR001583;cama_mesa_banho
PR001584;construcao_ferramentas_jardim
PR001585;esporte_lazer
PR001586;ferramentas_jardim
PR001587;fashion_calcados
PR001588;moveis_sala
PR001589;dvds_blu_ray
PR001590;instrumentos_musicais
PR001591;telefonia
PR001592;climatizacao
PR001593;automotivo
PR001594;automotivo
PR001595;perfumaria
PR001596;NA
PR001597;informatica_acessorios
PR001598;beleza_saude
PR001599;telefonia
PR001600;bebes
PR001601;artes
PR001602;bebes
PR001603;perfumaria
PR001604;pet_shop
PR001605;beleza_saude
PR001606;telefonia
PR001607;esporte_lazer
PR001608;utilidades_domesticas
PR001609;eletronicos
PR001610;esporte_lazer
PR001611;esporte_lazer
PR001612;moveis_decoracao
PR001613;automotivo
PR001614;brinquedos
PR001615;artes_e_artesanato
PR001616;brinquedos
PR001617;utilidades_domesticas
PR001618;eletronicos
PR001619;papelaria
PR001620;esporte_lazer
PR001621;bebes
PR001622;esporte_lazer
PR001623;moveis_escritorio
PR001624;esporte_lazer
PR001625;cama_mesa_banho
PR001626;relogios_presentes
PR001627;eletrodomesticos
PR001628;fashion_bolsas_e_acessorios
PR001629;pc_gamer
PR001630;construcao_ferramentas_construcao
PR001631;esporte_lazer
PR001632;cama_mesa_banho
PR001633;market_place
PR001634;malas_acessorios
PR001635;esporte_lazer
PR001636;papelaria
PR001637;brinquedos
PR001638;bebidas
PR001639;perfumaria
PR001640;malas_acessorios
PR001641;ferramentas_jardim
PR001642;moveis_escritorio
PR001643;utilidades_domesticas
PR001644;brinquedos
PR001645;esporte_lazer
PR001646;moveis_decoracao
PR001647;beleza_saude
PR001648;esporte_lazer
PR001649;telefonia
PR001650;informatica_acessorios
PR001651;moveis_decoracao
PR001652;automotivo
PR001653;moveis_decoracao
PR001654;beleza_saude
PR001655;moveis_sala
PR001656;utilidades_domesticas
PR001657;cama_mesa_banho
PR001658;utilidades_domesticas
PR001659;moveis_decoracao
PR001660;pet_shop
PR001661;utilidades_domesticas
PR001662;cool_stuff
PR001663;moveis_decoracao
PR001664;cool_stuff
PR001665;papelaria
PR001666;esporte_lazer
PR001667;cama_mesa_banho
PR001668;livros_interesse_geral
PR001669;telefonia
PR001670;relogios_presentes
PR001671;esporte_lazer
PR001672;papelaria
PR001673;esporte_lazer
PR001674;telefonia
PR001675;papelaria
PR001676;NA
PR001677;moveis_escritorio
PR001678;construcao_ferramentas_jardim
PR001679;automotivo
PR001680;beleza_saude
PR001681;perfumaria
PR001682;moveis_decoracao
PR001683;informatica_acessorios
PR001684;telefonia
PR001685;moveis_sala
PR001686;cama_mesa_banho
PR001687;perfumaria
PR001688;informatica_acessorios
PR001689;moveis_decoracao
PR001690;moveis_decoracao
PR001691;construcao_ferramentas_seguranca
PR001692;malas_acessorios
PR001693;automotivo
PR001694;perfumaria
PR001695;brinquedos
PR001696;livros_interesse_geral
PR001697;casa_conforto
PR001698;cama_mesa_banho
PR001699;cama_mesa_banho
PR001700;informatica_acessorios
PR001701;esporte_lazer
PR001702;pet_shop
PR001703;pet_shop
PR001704;perfumaria
PR001705;moveis_decoracao
PR001706;beleza_saude
PR001707;utilidades_domesticas
PR001708;moveis_decoracao
PR001709;esporte_lazer
PR001710;utilidades_domesticas
PR001711;informatica_acessorios
PR001712;utilidades_domesticas
PR001713;esporte_lazer
PR001714;casa_construcao
PR001715;cool_stuff
PR001716;pet_shop
PR001717;beleza_saude
PR001718;utilidades_domesticas
PR001719;cool_stuff
PR001720;instrumentos_musicais
PR001721;moveis_decoracao
PR001722;papelaria
PR001723;utilidades_domesticas
PR001724;brinquedos
PR001725;moveis_escritorio
PR001726;pet_shop
PR001727;esporte_lazer
PR001728;relogios_presentes
PR001729;utilidades_domesticas
PR001730;cama_mesa_banho
PR001731;beleza_saude
PR001732;cama_mesa_banho
PR001733;consoles_games
PR001734;automotivo
PR001735;cool_stuff
PR001736;informatica_acessorios
PR001737;bebes
PR001738;eletroportateis
PR001739;esporte_lazer
PR001740;automotivo
PR001741;moveis_decoracao
PR001742;telefonia
PR001743;moveis_escritorio
PR001744;cama_mesa_banho
PR001745;beleza_saude
PR001746;papelaria
PR001747;fashion_calcados
PR001748;esporte_lazer
PR001749;construcao_ferramentas_construcao
PR001750;beleza_saude
PR001751;utilidades_domesticas
PR001752;bebes
PR001753;informatica_acessorios
PR001754;artigos_de_natal
PR001755;bebes
PR001756;market_place
PR001757;automotivo
PR001758;cama_mesa_banho
PR001759;alimentos
PR001760;automotivo
PR001761;casa_conforto
PR001762;beleza_saude
PR001763;cama_mesa_banho
PR001764;informatica_acessorios
PR001765;cool_stuff
PR001766;malas_acessorios
PR001767;cool_stuff
PR001768;cama_mesa_banho
PR001769;beleza_saude
PR001770;artigos_de_natal
PR001771;informatica_acessorios
PR001772;automotivo
PR001773;cama_mesa_banho
PR001774;esporte_lazer
PR001775;relogios_presentes
PR001776;perfumaria
PR001777;brinquedos
PR001778;utilidades_domesticas
PR001779;bebes
PR001780;automotivo
PR001781;relogios_presentes
PR001782;eletrodomesticos
PR001783;informatica_acessorios
PR001784;ferramentas_jardim
PR001785;moveis_decoracao
PR001786;moveis_decoracao
PR001787;telefonia
PR001788;cama_mesa_banho
PR001789;cama_mesa_banho
PR001790;beleza_saude
PR001791;automotivo
PR001792;informatica_acessorios
PR001793;alimentos_bebidas
PR001794;fashion_bolsas_e_acessorios
PR001795;esporte_lazer
PR001796;telefonia
PR001797;moveis_decoracao
PR001798;utilidades_domesticas
PR001799;brinquedos
PR001800;alimentos_bebidas
PR001801;cama_mesa_banho
PR001802;brinquedos
PR001803;utilidades_domesticas
PR001804;fashion_bolsas_e_acessorios
PR001805;cama_mesa_banho
PR001806;cama_mesa_banho
PR001807;perfumaria
PR001808;utilidades_domesticas
PR001809;utilidades_domesticas
PR001810;automotivo
PR001811;informatica_acessorios
PR001812;telefonia
PR001813;utilidades_domesticas
PR001814;brinquedos
PR001815;moveis_decoracao
PR001816;beleza_saude
PR001817;NA
PR001818;moveis_decoracao
PR001819;telefonia
PR001820;instrumentos_musicais
PR001821;informatica_acessorios
PR001822;cama_mesa_banho
PR001823;brinquedos
PR001824;relogios_presentes
PR001825;brinquedos
PR001826;moveis_decoracao
PR001827;moveis_sala
PR001828;beleza_saude
PR001829;informatica_acessorios
PR001830;fashion_bolsas_e_acessorios
PR001831;esporte_lazer
PR001832;cool_stuff
PR001833;moveis_decoracao
PR001834;utilidades_domesticas
PR001835;cama_mesa_banho
PR001836;climatizacao
PR001837;informatica_acessorios
PR001838;telefonia
PR001839;automotivo
PR001840;consoles_games
PR001841;automotivo
PR001842;cama_mesa_banho
PR001843;esporte_lazer
PR001844;malas_acessorios
PR001845;moveis_cozinha_area_de_servico_jantar_e_jardim
